ID,Tipo,REF,Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status da taxa","Classe de taxa","Em estoque?",Estoque,"São permitidas encomendas?","Vender individualmente?","Peso (g)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Nota da compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de download","Dias para expirar o download",Pai,"Produtos agrupados","Aumenta vendas","Venda cruzada","URL externa","Texto do botão",Posição,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Atributo padrão 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2","Atributo padrão 2"
772,variation,38128461,"Top Nadador Activity Unlimit - Bordô - M, Bordô",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,,"69,9000000000",,,,,,,38128459,,,,,,0,Tamanho,M,,0,,Cores,Bordô,,0,
773,variation,38128462,"Top Nadador Activity Unlimit - Bordô - G, Bordô",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,,"69,9000000000",,,,,,,38128459,,,,,,0,Tamanho,G,,0,,Cores,Bordô,,0,
774,variable,38128447,"Top Nadador Emana Unlimit - Branco",1,0,visible,,"<h2>Top Nadador Emana Unlimit</h2>
Este <strong>Top Nadador Emana Unlimit Branco </strong>é feito de um dos tecidos que mais faz sucesso entre o público feminino, o Emana tem como um dos seus grandes benefícios a diminuição dos sinas de celulite, proporcionando uma pele mais lisa e jovem. Contém cristais bioativos e minerais emissores infravermelhos, que ao absorver o calor promovem a bioestimulação do metabolismo.

O Top tem bioestimulação, que faz o rendimento físico melhorar em diversos fatores, principalmente diminuindo a fadiga com menor consumo de oxigênio. O fio também contribui para uma rápida recuperação muscular, maior elasticidade da pele e equilíbrio térmico.

Saiba mais sobre o tecido em <a href=""http://emanafiber.com"">www.emanafiber.com</a>

Tecnologias do tecido:
<ul>
 	<li>Anticelulite</li>
 	<li style=""margin-bottom: 0px;"">Aumenta o conforto dos seios para treinos</li>
 	<li style=""margin-bottom: 0px;"">Bojo</li>
 	<li>Redução da fadiga muscular</li>
 	<li>Rápida recuperação muscular</li>
 	<li>Aumento da performance esportiva</li>
 	<li>Eco-Dry (secagem rápida)</li>
 	<li>Easy Care, não precisa passar</li>
 	<li>Proteção UV50  contra radiação ultravioleta</li>
 	<li>Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</li>
 	<li>Composição: 84% Poliamida 16% Elastano</li>
</ul>
Para vestir-se bem em:
<ul>
 	<li>No seu dia a dia</li>
 	<li>Caminhadas</li>
 	<li>Corridas</li>
 	<li>Ciclismo</li>
 	<li>Academia</li>
 	<li>Musculação</li>
 	<li>Crossfit</li>
</ul>
<em>Top Nadador Emana com Garantia contra defeitos de fabricação de 30 dias.</em>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Anticelulite, Moda Fitness, Roupas Fitness, Feminino > Top Fitness > Top Academia, Feminino > Top Fitness > Top Com Bojo, Feminino > Top Fitness > Top Ginástica, Feminino > Top Fitness > Top Nadador, Feminino > Top Fitness > Top para Malhar, Feminino, Feminino > Top Fitness","Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-com-bojo-feminino-branco-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-com-bojo-feminino-branco-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-com-bojo-feminino-branco-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Branco,1,0,Branco
775,variation,38128448,"Top Nadador Emana Unlimit - Branco - P, Branco",1,0,visible,,,,,taxable,,backorder,0,0,0,,,,,0,,,"69,9000000000",,,,,,,38128447,,,,,,0,Tamanho,P,,0,,Cores,Branco,,0,
776,variation,38128449,"Top Nadador Emana Unlimit - Branco - M, Branco",1,0,visible,,,,,taxable,,backorder,0,0,0,,,,,0,,,"69,9000000000",,,,,,,38128447,,,,,,0,Tamanho,M,,0,,Cores,Branco,,0,
777,variation,38128450,"Top Nadador Emana Unlimit - Branco - G, Branco",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,,"69,9000000000",,,,,,,38128447,,,,,,0,Tamanho,G,,0,,Cores,Branco,,0,
778,variable,38128451,"Top Nadador Emana Unlimit - Rosè",1,0,visible,,"<h2>Top Nadador Emana Unlimit</h2>
Este <strong>Top Nadador Emana Unlimit Rosè </strong>é feito de um dos tecidos que mais faz sucesso entre o público feminino, o Emana tem como um dos seus grandes benefícios a diminuição dos sinas de celulite, proporcionando uma pele mais lisa e jovem. Contém cristais bioativos e minerais emissores infravermelhos, que ao absorver o calor promovem a bioestimulação do metabolismo.

Tem bioestimulação, que faz o rendimento físico melhorar em diversos fatores, principalmente diminuindo a fadiga com menor consumo de oxigênio. O fio também contribui para uma rápida recuperação muscular, maior elasticidade da pele e equilíbrio térmico.

Saiba mais sobre o tecido em <a href=""http://emanafiber.com"">www.emanafiber.com</a>

Tecnologias do tecido:
<ul>
 	<li>Anticelulite</li>
 	<li style=""margin-bottom: 0px;"">Aumenta o conforto dos seios para treinos</li>
 	<li style=""margin-bottom: 0px;"">Bojo</li>
 	<li>Redução da fadiga muscular</li>
 	<li>Rápida recuperação muscular</li>
 	<li>Aumento da performance esportiva</li>
 	<li>Eco-Dry (secagem rápida)</li>
 	<li>Easy Care, não precisa passar</li>
 	<li>Proteção UV50  contra radiação ultravioleta</li>
 	<li>Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</li>
 	<li>Composição: 84% Poliamida 16% Elastano</li>
</ul>
Para vestir-se bem em:
<ul>
 	<li>No seu dia a dia</li>
 	<li>Caminhadas</li>
 	<li>Corridas</li>
 	<li>Ciclismo</li>
 	<li>Academia</li>
 	<li>Musculação</li>
 	<li>Crossfit</li>
</ul>
<i>Top Nadador Emana com Garantia contra defeitos de fabricação de 30 dias.</i>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Anticelulite, Moda Fitness, Roupas Fitness, Feminino > Top Fitness > Top Academia, Feminino > Top Fitness > Top Com Bojo, Feminino > Top Fitness > Top Ginástica, Feminino > Top Fitness > Top Nadador, Feminino > Top Fitness > Top para Malhar, Feminino, Feminino > Top Fitness","Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-com-bojo-feminino-rose-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-com-bojo-feminino-rose-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-com-bojo-feminino-rose-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Rose,1,0,Rose
779,variation,38128452,"Top Nadador Emana Unlimit - Rosè - P, Rose",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,,"59,9000000000",,,,,,,38128451,,,,,,0,Tamanho,P,,0,,Cores,Rose,,0,
780,variation,38128453,"Top Nadador Emana Unlimit - Rosè - M, Rose",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,,"59,9000000000",,,,,,,38128451,,,,,,0,Tamanho,M,,0,,Cores,Rose,,0,
781,variation,38128454,"Top Nadador Emana Unlimit - Rosè - G, Rose",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,,"59,9000000000",,,,,,,38128451,,,,,,0,Tamanho,G,,0,,Cores,Rose,,0,
782,variable,38128156,"Top Emana Confort Unlimit - Preto",1,0,visible,,"<h2>Top Emana Confort Unlimit</h2>
Este <strong>Top Emana Confort Unlimit </strong>é feito de um dos tecidos que mais faz sucesso entre o público feminino, o Emana tem como um dos seus grandes benefícios a diminuição dos sinas de celulite, proporcionando uma pele mais lisa e jovem. Contém cristais bioativos e minerais emissores infravermelhos, que ao absorver o calor promovem a bioestimulação do metabolismo.

Tem bioestimulação, que faz o rendimento físico melhorar em diversos fatores, principalmente diminuindo a fadiga com menor consumo de oxigênio. O fio também contribui para uma rápida recuperação muscular, maior elasticidade da pele e equilíbrio térmico.

Saiba mais sobre o tecido em <a href=""http://emanafiber.com"">www.emanafiber.com</a>

Tecnologias do tecido:
<ul>
 	<li>Anticelulite</li>
 	<li style=""margin-bottom: 0px;"">Aumenta o conforto dos seios para treinos</li>
 	<li>Redução da fadiga muscular</li>
 	<li>Rápida recuperação muscular</li>
 	<li>Aumento da performance esportiva</li>
 	<li>Eco-Dry (secagem rápida)</li>
 	<li>Easy Care, não precisa passar</li>
 	<li>Proteção UV50  contra radiação ultravioleta</li>
 	<li>Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</li>
 	<li>Composição: 84% Poliamida 16% Elastano</li>
</ul>
Para vestir-se bem em:
<ul>
 	<li>No seu dia a dia</li>
 	<li>Caminhadas</li>
 	<li>Corridas</li>
 	<li>Ciclismo</li>
 	<li>Academia</li>
 	<li>Musculação</li>
 	<li>Crossfit</li>
</ul>
<i>Este <strong>Top Emana Conforto Unlimit</strong> com Garantia contra defeitos de fabricação de 30 dias.</i>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Anticelulite, Moda Fitness, Roupas Fitness, Feminino > Top Fitness > Top Academia, Feminino > Top Fitness > Top Ginástica, Feminino > Top Fitness > Top para Malhar, Feminino, Feminino > Top Fitness","Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-emana-feminino-preto-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-emana-feminino-preto-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-emana-feminino-preto-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Preto,1,0,Preto
783,variation,38128157,"Top Emana Confort Unlimit - Preto - P, Preto",1,0,visible,,,,,taxable,,backorder,0,0,0,,,,,0,,,"59,9000000000",,,,,,,38128156,,,,,,0,Tamanho,P,,0,,Cores,Preto,,0,
795,variation,38128159,"Top Emana Confort Unlimit - Preto - M, Preto",1,0,visible,,,,,taxable,,1,2,0,0,,,,,0,,,"59,9000000000",,,,,,,38128156,,,,,,0,Tamanho,M,,0,,Cores,Preto,,0,
796,variation,38128161,"Top Emana Confort Unlimit - Preto - G, Preto",1,0,visible,,,,,taxable,,1,2,0,0,,,,,0,,,"59,9000000000",,,,,,,38128156,,,,,,0,Tamanho,G,,0,,Cores,Preto,,0,
797,variable,,"Top Emana Confort Unlimit - Bordô",1,0,visible,,"<h2>Top Emana Confort Unlimit</h2>
Este <strong>Top Emana Confort Unlimit </strong>é feito de um dos tecidos que mais faz sucesso entre o público feminino, o Emana tem como um dos seus grandes benefícios a diminuição dos sinas de celulite, proporcionando uma pele mais lisa e jovem. Contém cristais bioativos e minerais emissores infravermelhos, que ao absorver o calor promovem a bioestimulação do metabolismo.

Tem bioestimulação, que faz o rendimento físico melhorar em diversos fatores, principalmente diminuindo a fadiga com menor consumo de oxigênio. O fio também contribui para uma rápida recuperação muscular, maior elasticidade da pele e equilíbrio térmico.

Saiba mais sobre o tecido em <a href=""http://emanafiber.com"">www.emanafiber.com</a>

Tecnologias do tecido:
<ul>
 	<li>Anticelulite</li>
 	<li style=""margin-bottom: 0px;"">Aumenta o conforto dos seios para treinos</li>
 	<li>Redução da fadiga muscular</li>
 	<li>Rápida recuperação muscular</li>
 	<li>Aumento da performance esportiva</li>
 	<li>Eco-Dry (secagem rápida)</li>
 	<li>Easy Care, não precisa passar</li>
 	<li>Proteção UV50  contra radiação ultravioleta</li>
 	<li>Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</li>
 	<li>Composição: 84% Poliamida 16% Elastano</li>
</ul>
Para vestir-se bem em:
<ul>
 	<li>No seu dia a dia</li>
 	<li>Caminhadas</li>
 	<li>Corridas</li>
 	<li>Ciclismo</li>
 	<li>Academia</li>
 	<li>Musculação</li>
 	<li>Crossfit</li>
</ul>
<i>Este <strong>Top Emana Conforto Unlimit</strong> com Garantia contra defeitos de fabricação de 30 dias.</i>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Feminino > Anticelulite, Moda Fitness, Roupas Fitness, Feminino > Top Fitness > Top Academia, Feminino > Top Fitness > Top Ginástica, Feminino > Top Fitness > Top para Malhar, Feminino, Feminino > Top Fitness","Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-emana-feminino-bordo-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-emana-feminino-bordo-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-emana-feminino-bordo-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Bordô,1,0,Bordô
798,variation,38128158,"Top Emana Confort Unlimit - Bordô - P, Bordô",1,0,visible,,,,,taxable,,backorder,0,0,0,,,,,0,,,"59,9000000000",,,,,,,id:797,,,,,,0,Tamanho,P,,0,,Cores,Bordô,,0,
799,variation,38128160,"Top Emana Confort Unlimit - Bordô - M, Bordô",1,0,visible,,,,,taxable,,1,3,0,0,,,,,0,,,"59,9000000000",,,,,,,id:797,,,,,,0,Tamanho,M,,0,,Cores,Bordô,,0,
800,variation,38128162,"Top Emana Confort Unlimit - Bordô - G, Bordô",1,0,visible,,,,,taxable,,backorder,0,0,0,,,,,0,,,"59,9000000000",,,,,,,id:797,,,,,,0,Tamanho,G,,0,,Cores,Bordô,,0,
801,variable,38128522,"Calça Feminina Prata Overnight Fashion Unlimit",1,0,visible,"Esta <strong>Calça Feminina Prata</strong> é feita a partir do tecido Light® Point Prata NG da Santaconstância que é produzida em poliamida com aspecto suavemente texturizado e estrutura feita com elastano que proporciona extremo conforto junto à pele e agradável no uso diário.","<h2>Calça Feminina Prata Overnight Fashion Unlimit</h2>
<div id=""informacoes-produto"" class=""product-info"" data-ref=""info"">

Esta <strong>Calça Feminina Prata</strong> é feita a partir do tecido Light® Point Prata NG da Santaconstância que é produzida em poliamida com aspecto suavemente texturizado e estrutura feita com elastano que proporciona extremo conforto junto à pele e agradável no uso diário. Não é feita com Lurex ou Cirre. Esta linha de roupas foi criada pensando em como facilitar a vida das pessoas mais fashionistas, sendo que a calça é uma combinação do mundo fashion com o sportswear. Ela pode ser usada na balada ou em seus treinos favoritos.

Sua superfície externa recebe uma aplicação em foil prata que torna seu visual sofisticamente elegante e refinado. Apresenta fácil cuidado na lavagem doméstica e não precisa ser passado.

Ela não vem com a barra dobrada de fábrica.

</div>
<ul style=""margin-top: 0px; margin-bottom: 10px; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li><span style=""font-weight: bold;"">Tecido Light Point Prata</span></li>
 	<li><span style=""font-weight: bold;"">Funções do tecido:</span>
<ul style=""margin-top: 0px; margin-bottom: 0px;"">
 	<li>Easy Care, não precisa passar</li>
 	<li>Efeito compressivo suave com flexibilidade e conforto</li>
 	<li>Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</li>
 	<li>Composição: Tecido 90% Poliamida 10% Elastano</li>
 	<li>O tecido não é feito de Lurex, o prata é estampa.</li>
</ul>
</li>
</ul>
<p style=""margin: 0px 0px 1em; color: #333333; line-height: 1.4; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;""><em><span style=""font-weight: bold;"">Para vestir-se bem em:</span></em></p>

<ul style=""margin-top: 0px; margin-bottom: 10px; color: #333333; font-style: normal; font-weight: normal; letter-spacing: normal; text-align: start; text-indent: 0px; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 15px;"">
 	<li>No seu dia a dia</li>
 	<li>Academia</li>
 	<li>Caminhadas</li>
 	<li>Corridas</li>
 	<li>Fashion Night</li>
</ul>
<strong>Calça Feminina Prata Unlimit</strong> com garantia contra defeitos de fábrica de 30 dias.",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Moda Fitness, Roupas Fitness, Feminino, Feminino > Calça Feminina, sale","Dia a Dia, Musculação",,"https://unlimit.fit/wp-content/uploads/2018/02/calca-overnight-fashion-prata-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calca-overnight-fashion-prata-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/calca-overnight-fashion-prata-unlimit-3.jpg",,,,,,,,,0,Cores,Prata,1,0,Prata,Tamanho,"P, M",1,0,P
802,variation,38128523,"Calça Feminina Prata Overnight Fashion Unlimit - Prata, P",1,0,visible,,,,,taxable,,1,11,0,0,,,,,0,,"69,90","199,0000000000",,,,,,,38128522,,,,,,0,Cores,Prata,,0,,Tamanho,P,,0,
803,variable,38128552,"Top Fitness Activity Tecnológico Unlimit - Marinho",1,0,visible,,"<h2>Top Fitness Activity Tecnológico Unlimit</h2>
Este <strong>Top Fitness Activity Tecnológico </strong>é feito de um tecido com 30% de elastano que confere maior sustentação para os seios. O tecido comprime de uma forma que ao praticar exercícios, os seios não se movimentem com força, fazendo com que diminua as dores pós treino e lesões musculares.

Tecnologias do tecido:
<ul>
 	<li>Aumenta a sustentabilidade dos seios</li>
 	<li>Redução da fadiga muscular</li>
 	<li>Rápida recuperação muscular</li>
 	<li>Aumento da performance esportiva</li>
 	<li>Eco-Dry (secagem rápida)</li>
 	<li>Easy Care, não precisa passar</li>
 	<li>Proteção UV50  contra radiação ultravioleta</li>
 	<li>Isento de produtos tóxicos com certificação Oeko-Tex 100 Classe I</li>
 	<li>Composição: 70% Poliamida 30% Elastano</li>
</ul>
Para vestir-se bem em:
<ul>
 	<li>No seu dia a dia</li>
 	<li>Caminhadas</li>
 	<li>Corridas</li>
 	<li>Ciclismo</li>
 	<li>Academia</li>
 	<li>Musculação</li>
 	<li>Crossfit</li>
</ul>
<em>Top Fitness Activity com Garantia contra defeitos de fabricação de 30 dias.</em>",,,taxable,,1,,0,0,500,26,16,7,1,,,,"Moda Fitness, Roupas Fitness, Feminino > Top Fitness > Top Academia, Feminino > Top Fitness > Top Ginástica, Feminino > Top Fitness > Top para Malhar, Feminino, Feminino > Top Fitness","Corrida, CrossFit",,"https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-feminino-activity-marinho-unlimit-1.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-feminino-activity-marinho-unlimit-2.jpg, https://unlimit.fit/wp-content/uploads/2018/02/top-fitness-feminino-activity-marinho-unlimit-3.jpg",,,,,,,,,0,Tamanho,"P, M, G",1,0,P,Cores,Marinho,1,0,Marinho
804,variation,38128553,"Top Fitness Activity Tecnológico Unlimit - Marinho - P, Marinho",1,0,visible,,,,,taxable,,1,4,0,0,,,,,0,,,"69,9000000000",,,,,,,38128552,,,,,,0,Tamanho,P,,0,,Cores,Marinho,,0,
805,variation,38128554,"Top Fitness Activity Tecnológico Unlimit - Marinho - M, Marinho",1,0,visible,,,,,taxable,,1,2,0,0,,,,,0,,,"69,9000000000",,,,,,,38128552,,,,,,0,Tamanho,M,,0,,Cores,Marinho,,0,
817,variation,38128555,"Top Fitness Activity Tecnológico Unlimit - Marinho - G, Marinho",1,0,visible,,,,,taxable,,1,5,0,0,,,,,0,,,"69,9000000000",,,,,,,38128552,,,,,,0,Tamanho,G,,0,,Cores,Marinho,,0,
